code,desc
T3,Burns involving 50-59% of body surface
T3,Burns involving 60-69% of body surface
T3,Burns involving 70-79% of body surface
T3,Burns involving 80-89% of body surface
T3,Burns involving 90% or more of body surface
T3,Corrosions involving less than 10% of body surface
T3,Corrosions involving 10-19% of body surface
T3,Corrosions involving 20-29% of body surface
T3,Corrosions involving 30-39% of body surface
T3,Corrosions involving 40-49% of body surface
T3,Corrosions involving 50-59% of body surface
T3,Corrosions involving 60-69% of body surface
T3,Corrosions involving 70-79% of body surface
T3,Corrosions involving 80-89% of body surface
T3,Corrosions involving 90% or more of body surface
T3,Superficial frostbite of head
T3,Superficial frostbite of neck
T3,Superficial frostbite of thorax
T3,"Superficial frostbite of abdominal wall, lower back and pelvis"
T3,Superficial frostbite of arm
T3,Superficial frostbite of wrist and hand
T3,Superficial frostbite of hip and thigh
T3,Superficial frostbite of knee and lower leg
T3,Superficial frostbite of ankle and foot
T3,Superficial frostbite of other and unspecified sites
T3,Frostbite with tissue necrosis of head
T3,Frostbite with tissue necrosis of neck
T3,Frostbite with tissue necrosis of thorax
T3,"Frostbite with tissue necrosis of abdominal wall, lower back and pelvis"
T3,Frostbite with tissue necrosis of arm
T3,Frostbite with tissue necrosis of wrist and hand
T3,Frostbite with tissue necrosis of hip and thigh
T3,Frostbite with tissue necrosis of knee and lower leg
T3,Frostbite with tissue necrosis of ankle and foot
T3,Frostbite with tissue necrosis of other and unspecified sites
T3,Superficial frostbite involving multiple body regions
T3,Frostbite with tissue necrosis involving multiple body regions
T3,Unspecified frostbite of head and neck
T3,"Unspecified frostbite of thorax, abdomen, lower back and pelvis"
T3,Unspecified frostbite of upper limb
T3,Unspecified frostbite of lower limb
T3,Unspecified frostbite involving multiple body regions
T3,Unspecified frostbite of unspecified site
T3,Poisoning: Penicillins
T3,Poisoning: Cefalosporins and other beta-lactam antibiotics
T3,Poisoning: Chloramphenicol group
T3,Poisoning: Macrolides
T3,Poisoning: Tetracyclines
T3,Poisoning: Aminoglycosides
T3,Poisoning: Rifamycins
T3,"Poisoning: Antifungal antibiotics, systemically used"
T3,Poisoning: Other systemic antibiotics
T3,"Poisoning: Systemic antibiotic, unspecified"
T3,Poisoning: Sulfonamides
T3,Poisoning: Antimycobacterial drugs
T3,Poisoning: Antimalarials and drugs acting on other blood protozoa
T3,Poisoning: Other antiprotozoal drugs
T3,Poisoning: Anthelminthics
T3,Poisoning: Antiviral drugs
T3,Poisoning: Other specified systemic anti-infectives and antiparasitics
T3,"Poisoning: Systemic anti-infective and antiparasitic, unspecified"
T3,Poisoning: Glucocorticoids and synthetic analogues
T3,Poisoning: Thyroid hormones and substitutes
T3,Poisoning: Antithyroid drugs
T3,Poisoning: Insulin and oral hypoglycaemic [antidiabetic] drugs
T3,Poisoning: Oral contraceptives
T3,Poisoning: Other estrogens and progestogens
T3,"Poisoning: Antigonadotrophins, antiestrogens, antiandrogens, not elsewhere classified"
T3,Poisoning: Androgens and anabolic congeners
T3,Poisoning: Other and unspecified hormones and their synthetic substitutes
T3,Poisoning: Other and unspecified hormone antagonists
T3,Poisoning: Salicylates
T3,Poisoning: 4-Aminophenol derivatives
T3,Poisoning: Pyrazolone derivatives
T3,Poisoning: Other nonsteroidal anti-inflammatory drugs [NSAID]
T3,"Poisoning: Antirheumatics, not elsewhere classified"
T3,"Poisoning: Other nonopioid analgesics and antipyretics, not elsewhere classified"
T3,"Poisoning: Nonopioid analgesic, antipyretic and antirheumatic, unspecified"
T4,Poisoning: Opium
T4,Poisoning: Heroin
T4,Poisoning: Other opioids
T4,Poisoning: Methadone
T4,Poisoning: Other synthetic narcotics
T4,Poisoning: Cocaine
T4,Poisoning: Other and unspecified narcotics
T4,Poisoning: Cannabis (derivatives)
T4,Poisoning: Lysergide [LSD]
T4,Poisoning: Other and unspecified psychodysleptics [hallucinogens]
T4,Poisoning: Inhaled anaesthetics
T4,Poisoning: Intravenous anaesthetics
T4,Poisoning: Other and unspecified general anaesthetics
T4,Poisoning: Local anaesthetics
T4,"Poisoning: Anaesthetic, unspecified"
T4,Poisoning: Therapeutic gases
T4,Poisoning: Hydantoin derivatives
T4,Poisoning: Iminostilbenes
T4,Poisoning: Succinimides and oxazolidinediones
T4,Poisoning: Barbiturates
T4,Poisoning: Benzodiazepines
T4,"Poisoning: Mixed antiepileptics, not elsewhere classified"
T4,Poisoning: Other antiepileptic and sedative-hypnotic drugs
T4,"Poisoning: Antiepileptic and sedative-hypnotic drugs, unspecified"
T4,Poisoning: Antiparkinsonism drugs and other central muscle-tone depressants
T4,Poisoning: Tricyclic and tetracyclic antidepressants
T4,Poisoning: Monoamine-oxidase-inhibitor antidepressants
T4,Poisoning: Other and unspecified antidepressants
T4,Poisoning: Phenothiazine antipsychotics and neuroleptics
T4,Poisoning: Butyrophenone and thioxanthene neuroleptics
T4,Poisoning: Other and unspecified antipsychotics and neuroleptics
T4,Poisoning: Psychostimulants with abuse potential
T4,"Poisoning: Other psychotropic drugs, not elsewhere classified"
T4,"Poisoning: Psychotropic drug, unspecified"
T4,Poisoning: Anticholinesterase agents
T4,Poisoning: Other parasympathomimetics [cholinergics]
T4,"Poisoning: Ganglionic blocking drugs, not elsewhere classified"
T4,"Poisoning: Other parasympatholytics [anticholinergics and antimuscarinics] and spasmolytics, not elsewhere classified"
T4,"Poisoning: Predominantly alpha-adrenoreceptor agonists, not elsewhere classified"
T4,"Poisoning: Predominantly beta-adrenoreceptor agonists, not elsewhere classified"
T4,"Poisoning: Alpha-adrenoreceptor antagonists, not elsewhere classified"
T4,"Poisoning: Beta-adrenoreceptor antagonists, not elsewhere classified"
T4,"Poisoning: Centrally acting and adrenergic-neuron-blocking agents, not elsewhere classified"
T4,Poisoning: Other and unspecified drugs primarily affecting the autonomic nervous system
T4,Poisoning: Antiallergic and antiemetic drugs
T4,Poisoning: Antineoplastic and immunosuppressive drugs
T4,"Poisoning: Vitamins, not elsewhere classified"
T4,"Poisoning: Enzymes, not elsewhere classified"
T4,Poisoning: Iron and its compounds
T4,Poisoning: Anticoagulants
T4,Poisoning: Fibrinolysis-affecting drugs
T4,"Poisoning: Anticoagulant antagonists, vitamin K and other coagulants"
T4,Poisoning: Other primarily systemic and haematological agents
T4,"Poisoning: Primarily systemic and haematological agent, unspecified"
T4,Poisoning: Cardiac-stimulant glycosides and drugs of similar action
T4,Poisoning: Calcium-channel blockers
T4,"Poisoning: Other antidysrhythmic drugs, not elsewhere classified"
T4,"Poisoning: Coronary vasodilators, not elsewhere classified"
T4,Poisoning: Angiotensin-converting-enzyme inhibitors
T4,"Poisoning: Other antihypertensive drugs, not elsewhere classified"
T4,Poisoning: Antihyperlipidaemic and antiarteriosclerotic drugs
T4,Poisoning: Peripheral vasodilators
T4,"Poisoning: Antivaricose drugs, including sclerosing agents"
T4,Poisoning: Other and unspecified agents primarily affecting the cardiovascular system
T4,Poisoning: Histamine H2-receptor antagonists
T4,Poisoning: Other antacids and anti-gastric-secretion drugs
T4,Poisoning: Stimulant laxatives
T4,Poisoning: Saline and osmotic laxatives
T4,Poisoning: Other laxatives
T4,Poisoning: Digestants
T4,Poisoning: Antidiarrhoeal drugs
T4,Poisoning: Emetics
T4,Poisoning: Other agents primarily affecting the gastrointestinal system
T4,"Poisoning: Agent primarily affecting the gastrointestinal system, unspecified"
T4,Poisoning: Oxytocic drugs
T4,Poisoning: Skeletal muscle relaxants [neuromuscular blocking agents]
T4,Poisoning: Other and unspecified agents primarily acting on muscles
T4,Poisoning: Antitussives
T4,Poisoning: Expectorants
T4,Poisoning: Anti-common-cold drugs
T4,"Poisoning: Antiasthmatics, not elsewhere classified"
T4,Poisoning: Other and unspecified agents primarily acting on the respiratory system
T4,"Poisoning: Local antifungal, anti-infective and anti-inflammatory drugs, not elsewhere classified"
T4,Poisoning: Antipruritics
T4,Poisoning: Local astringents and local detergents
T4,"Poisoning: Emollients, demulcents and protectants"
T4,"Poisoning: Keratolytics, keratoplastics and other hair treatment drugs and preparations"
T4,Poisoning: Ophthalmological drugs and preparations
T4,Poisoning: Otorhinolaryngological drugs and preparations
T4,"Poisoning: Dental drugs, topically applied"
T4,Poisoning: Other topical agents
T4,"Poisoning: Topical agent, unspecified"
T5,Poisoning: Mineralocorticoids and their antagonists
T5,Poisoning: Loop [high-ceiling] diuretics
T5,"Poisoning: Carbonic-anhydrase inhibitors, benzothiadiazides and other diuretics"
T5,"Poisoning: Electrolytic, caloric and water-balance agents"
T5,Poisoning: Drugs affecting uric acid metabolism
T5,Poisoning: Appetite depressants
T5,"Poisoning: Antidotes and chelating agents, not elsewhere classified"
T5,Poisoning: Analeptics and opioid receptor antagonists
T5,Poisoning: Diagnostic agents
T5,"Poisoning: Other and unspecified drugs, medicaments and biological substances"
T5,Toxic effect: Ethanol
T5,Toxic effect: Methanol
T5,Toxic effect: 2-Propanol
T5,Toxic effect: Fusel oil
T5,Toxic effect: Other alcohols
T5,"Toxic effect: Alcohol, unspecified"
T5,Toxic effect: Petroleum products
T5,Toxic effect: Benzene
T5,Toxic effect: Homologues of benzene
T5,Toxic effect: Glycols
T5,Toxic effect: Ketones
T5,Toxic effect: Other organic solvents
T5,"Toxic effect: Organic solvent, unspecified"
T5,Toxic effect: Carbon tetrachloride
T5,Toxic effect: Chloroform
T5,Toxic effect: Trichloroethylene
T5,Toxic effect: Tetrachloroethylene
T5,Toxic effect: Dichloromethane
T5,Toxic effect: Chlorofluorocarbons
T5,Toxic effect: Other halogen derivatives of aliphatic hydrocarbons
T5,Toxic effect: Other halogen derivatives of aromatic hydrocarbons
T5,"Toxic effect: Halogen derivative of aliphatic and aromatic hydrocarbons, unspecified"
T5,Toxic effect: Phenol and phenol homologues
T5,Toxic effect: Other corrosive organic compounds
T5,Toxic effect: Corrosive acids and acid-like substances
T5,Toxic effect: Corrosive alkalis and alkali-like substances
T5,"Toxic effect: Corrosive substance, unspecified"
T5,Toxic effect of soaps and detergents
T5,Toxic effect: Lead and its compounds
T5,Toxic effect: Mercury and its compounds
T5,Toxic effect: Chromium and its compounds
T5,Toxic effect: Cadmium and its compounds
T5,Toxic effect: Copper and its compounds
T5,Toxic effect: Zinc and its compounds
T5,Toxic effect: Tin and its compounds
T5,Toxic effect: Beryllium and its compounds
T5,Toxic effect: Other metals
T5,"Toxic effect: Metal, unspecified"
T5,Toxic effect: Arsenic and its compounds
T5,Toxic effect: Phosphorus and its compounds
T5,Toxic effect: Manganese and its compounds
T5,Toxic effect: Hydrogen cyanide
T5,Toxic effect: Other specified inorganic substances
T5,"Toxic effect: Inorganic substance, unspecified"
T5,Toxic effect of carbon monoxide
T5,Toxic effect: Nitrogen oxides
T5,Toxic effect: Sulfur dioxide
T5,Toxic effect: Formaldehyde
T5,Toxic effect: Lacrimogenic gas
T5,Toxic effect: Chlorine gas
T5,Toxic effect: Fluorine gas and hydrogen fluoride
T5,Toxic effect: Hydrogen sulfide
T5,Toxic effect: Carbon dioxide
T5,"Toxic effect: Other specified gases, fumes and vapours"
T5,"Toxic effect: Gases, fumes and vapours, unspecified"
T6,Toxic effect: Organophosphate and carbamate insecticides
T6,Toxic effect: Halogenated insecticides
T6,Toxic effect: Other insecticides
T6,Toxic effect: Herbicides and fungicides
T6,Toxic effect: Rodenticides
T6,Toxic effect: Other pesticides
T6,"Toxic effect: Pesticide, unspecified"
T6,Toxic effect: Ciguatera fish poisoning
