code,desc
S63,Multiple dislocations of fingers
S63,Traumatic rupture of ligament of wrist and carpus
S63,Traumatic rupture of ligament of finger at metacarpophalangeal and interphalangeal joint(s)
S63,Sprain and strain of wrist
S63,Sprain and strain of finger(s)
S63,Sprain and strain of other and unspecified parts of hand
S64,Injury of ulnar nerve at wrist and hand level
S64,Injury of median nerve at wrist and hand level
S64,Injury of radial nerve at wrist and hand level
S64,Injury of digital nerve of thumb
S64,Injury of digital nerve of other finger
S64,Injury of multiple nerves at wrist and hand level
S64,Injury of other nerves at wrist and hand level
S64,Injury of unspecified nerve at wrist and hand level
S65,Injury of ulnar artery at wrist and hand level
S65,Injury of radial artery at wrist and hand level
S65,Injury of superficial palmar arch
S65,Injury of deep palmar arch
S65,Injury of blood vessel(s) of thumb
S65,Injury of blood vessel(s) of other finger
S65,Injury of multiple blood vessels at wrist and hand level
S65,Injury of other blood vessels at wrist and hand level
S65,Injury of unspecified blood vessel at wrist and hand level
S66,Injury of long flexor muscle and tendon of thumb at wrist and hand level
S66,Injury of flexor muscle and tendon of other finger at wrist and hand level
S66,Injury of extensor muscle and tendon of thumb at wrist and hand level
S66,Injury of extensor muscle and tendon of other finger at wrist and hand level
S66,Injury of intrinsic muscle and tendon of thumb at wrist and hand level
S66,Injury of intrinsic muscle and tendon of other finger at wrist and hand level
S66,Injury of multiple flexor muscles and tendons at wrist and hand level
S66,Injury of multiple extensor muscles and tendons at wrist and hand level
S66,Injury of other muscles and tendons at wrist and hand level
S66,Injury of unspecified muscle and tendon at wrist and hand level
S67,Crushing injury of thumb and other finger(s)
S67,Crushing injury of other and unspecified parts of wrist and hand
S68,Traumatic amputation of thumb (complete)(partial)
S68,Traumatic amputation of other single finger (complete)(partial)
S68,Traumatic amputation of two or more fingers alone (complete)(partial)
S68,Combined traumatic amputation of (part of) finger(s) with other parts of wrist and hand
S68,Traumatic amputation of hand at wrist level
S68,Traumatic amputation of other parts of wrist and hand
S68,"Traumatic amputation of wrist and hand, level unspecified"
S69,Multiple injuries of wrist and hand
S69,Other specified injuries of wrist and hand
S69,Unspecified injury of wrist and hand
S70,Contusion of hip
S70,Contusion of thigh
S70,Multiple superficial injuries of hip and thigh
S70,Other superficial injuries of hip and thigh
S70,"Superficial injury of hip and thigh, unspecified"
S71,Open wound of hip
S71,Open wound of thigh
S71,Multiple open wounds of hip and thigh
S71,Open wound of other and unspecified parts of pelvic girdle
S72,Fracture of neck of femur
S72,Fracture of neck of femur: closed
S72,Fracture of neck of femur: open
S72,Pertrochanteric fracture
S72,Pertrochanteric fracture: closed
S72,Pertrochanteric fracture: open
S72,Subtrochanteric fracture
S72,Subtrochanteric fracture: closed
S72,Subtrochanteric fracture: open
S72,Fracture of shaft of femur
S72,Fracture of shaft of femur: closed
S72,Fracture of shaft of femur: open
S72,Fracture of lower end of femur
S72,Fracture of lower end of femur: closed
S72,Fracture of lower end of femur: open
S72,Multiple fractures of femur
S72,Multiple fractures of femur: closed
S72,Multiple fractures of femur: open
S72,Fractures of other parts of femur
S72,Fractures of other parts of femur: closed
S72,Fractures of other parts of femur: open
S72,"Fracture of femur, part unspecified"
S72,"Fracture of femur, part unspecified: closed"
S72,"Fracture of femur, part unspecified: open"
S73,Dislocation of hip
S73,Sprain and strain of hip
S74,Injury of sciatic nerve at hip and thigh level
S74,Injury of femoral nerve at hip and thigh level
S74,Injury of cutaneous sensory nerve at hip and thigh level
S74,Injury of multiple nerves at hip and thigh level
S74,Injury of other nerves at hip and thigh level
S74,Injury of unspecified nerve at hip and thigh level
S75,Injury of femoral artery
S75,Injury of femoral vein at hip and thigh level
S75,Injury of greater saphenous vein at hip and thigh level
S75,Injury of multiple blood vessels at hip and thigh level
S75,Injury of other blood vessels at hip and thigh level
S75,Injury of unspecified blood vessel at hip and thigh level
S76,Injury of muscle and tendon of hip
S76,Injury of quadriceps muscle and tendon
S76,Injury of adductor muscle and tendon of thigh
S76,Injury of muscle and tendon of the posterior muscle group at thigh level
S76,Injury of other and unspecified muscles and tendons at thigh level
S76,Injury of multiple muscles and tendons at hip and thigh level
S77,Crushing injury of hip
S77,Crushing injury of thigh
S77,Crushing injury of hip with thigh
S78,Traumatic amputation at hip joint
S78,Traumatic amputation at level between hip and knee
S78,"Traumatic amputation of hip and thigh, level unspecified"
S79,Multiple injuries of hip and thigh
S79,Other specified injuries of hip and thigh
S79,Unspecified injury of hip and thigh
S80,Contusion of knee
S80,Contusion of other and unspecified parts of lower leg
S80,Multiple superficial injuries of lower leg
S80,Other superficial injuries of lower leg
S80,"Superficial injury of lower leg, unspecified"
S81,Open wound of knee
S81,Multiple open wounds of lower leg
S81,Open wound of other parts of lower leg
S81,"Open wound of lower leg, part unspecified"
S82,Fracture of patella
S82,Fracture of patella: closed
S82,Fracture of patella: open
S82,Fracture of upper end of tibia
S82,Fracture of upper end of tibia: closed
S82,Fracture of upper end of tibia: open
S82,Fracture of shaft of tibia
S82,Fracture of shaft of tibia: closed
S82,Fracture of shaft of tibia: open
S82,Fracture of lower end of tibia
S82,Fracture of lower end of tibia: closed
S82,Fracture of lower end of tibia: open
S82,Fracture of fibula alone
S82,Fracture of fibula alone: closed
S82,Fracture of fibula alone: open
S82,Fracture of medial malleolus
S82,Fracture of medial malleolus: closed
S82,Fracture of medial malleolus: open
S82,Fracture of lateral malleolus
S82,Fracture of lateral malleolus: closed
S82,Fracture of lateral malleolus: open
S82,Multiple fractures of lower leg
S82,Multiple fractures of lower leg: closed
S82,Multiple fractures of lower leg: open
S82,Fractures of other parts of lower leg
S82,Fractures of other parts of lower leg: closed
S82,Fractures of other parts of lower leg: open
S82,"Fracture of lower leg, part unspecified"
S82,"Fracture of lower leg, part unspecified: closed"
S82,"Fracture of lower leg, part unspecified: open"
S83,Dislocation of patella
S83,Dislocation of knee
S83,"Tear of meniscus, current"
S83,"Tear of articular cartilage of knee, current"
S83,Sprain and strain involving (fibular)(tibial) collateral ligament of knee
S83,Sprain and strain involving (anterior)(posterior) cruciate ligament of knee
S83,Sprain and strain of other and unspecified parts of knee
S83,Injury to multiple structures of knee
S84,Injury of tibial nerve at lower leg level
S84,Injury of peroneal nerve at lower leg level
S84,Injury of cutaneous sensory nerve at lower leg level
S84,Injury of multiple nerves at lower leg level
S84,Injury of other nerves at lower leg level
S84,Injury of unspecified nerve at lower leg level
S85,Injury of popliteal artery
S85,Injury of (anterior)(posterior) tibial artery
S85,Injury of peroneal artery
S85,Injury of greater saphenous vein at lower leg level
S85,Injury of lesser saphenous vein at lower leg level
S85,Injury of popliteal vein
S85,Injury of multiple blood vessels at lower leg level
S85,Injury of other blood vessels at lower leg level
S85,Injury of unspecified blood vessel at lower leg level
S86,Injury of Achilles tendon
S86,Injury of other muscle(s) and tendon(s) of posterior muscle group at lower leg level
S86,Injury of muscle(s) and tendon(s) of anterior muscle group at lower leg level
S86,Injury of muscle(s) and tendon(s) of peroneal muscle group at lower leg level
S86,Injury of multiple muscles and tendons at lower leg level
S86,Injury of other muscles and tendons at lower leg level
S86,Injury of unspecified muscle and tendon at lower leg level
S87,Crushing injury of knee
S87,Crushing injury of other and unspecified parts of lower leg
S88,Traumatic amputation at knee level
S88,Traumatic amputation at level between knee and ankle
S88,"Traumatic amputation of lower leg, level unspecified"
S89,Multiple injuries of lower leg
S89,Other specified injuries of lower leg
S89,Unspecified injury of lower leg
S90,Contusion of ankle
S90,Contusion of toe(s) without damage to nail
S90,Contusion of toe(s) with damage to nail
S90,Contusion of other and unspecified parts of foot
S90,Multiple superficial injuries of ankle and foot
S90,Other superficial injuries of ankle and foot
S90,"Superficial injury of ankle and foot, unspecified"
S91,Open wound of ankle
S91,Open wound of toe(s) without damage to nail
S91,Open wound of toe(s) with damage to nail
S91,Open wound of other parts of foot
S91,Multiple open wounds of ankle and foot
S92,Fracture of calcaneus
S92,Fracture of calcaneus: closed
S92,Fracture of calcaneus: open
S92,Fracture of talus
S92,Fracture of talus: closed
S92,Fracture of talus: open
S92,Fracture of other tarsal bone(s)
S92,Fracture of other tarsal bone(s): closed
S92,Fracture of other tarsal bone(s): open
S92,Fracture of metatarsal bone
S92,Fracture of metatarsal bone: closed
S92,Fracture of metatarsal bone: open
S92,Fracture of great toe
S92,Fracture of great toe: closed
S92,Fracture of great toe: open
S92,Fracture of other toe
S92,Fracture of other toe: closed
S92,Fracture of other toe: open
S92,Multiple fractures of foot
S92,Multiple fractures of foot: closed
S92,Multiple fractures of foot: open
S92,"Fracture of foot, unspecified"
S92,"Fracture of foot, unspecified: closed"
S92,"Fracture of foot, unspecified: open"
S93,Dislocation of ankle joint
S93,Dislocation of toe(s)
S93,Rupture of ligaments at ankle and foot level
S93,Dislocation of other and unspecified parts of foot
S93,Sprain and strain of ankle
S93,Sprain and strain of toe(s)
S93,Sprain and strain of other and unspecified parts of foot
S94,Injury of lateral plantar nerve
S94,Injury of medial plantar nerve
S94,Injury of deep peroneal nerve at ankle and foot level
S94,Injury of cutaneous sensory nerve at ankle and foot level
S94,Injury of multiple nerves at ankle and foot level
S94,Injury of other nerves at ankle and foot level
S94,Injury of unspecified nerve at ankle and foot level
S95,Injury of dorsal artery of foot
S95,Injury of plantar artery of foot
S95,Injury of dorsal vein of foot
S95,Injury of multiple blood vessels at ankle and foot level
